Shipment_ID,Order_ID,Customer_ID,Tracking_Number,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Status,Shipping_Method,Origin_Country,Origin_City,Destination_Country,Destination_City,Weight_KG,Volume_CBM,Number_of_Packages,Shipping_Cost_USD,Customs_Value_USD,Customs_Duty_USD,Insurance_Value_USD,Total_Logistics_Cost_USD,Transit_Days_Estimated,Delay_Days,Carrier_Name,Handler_Employee_ID,Temperature_Controlled,Hazardous_Materials
SHP-0008996,ORD-0008996,CUST-00307,TRK-942761893,12/8/2019,12/14/2019,12/17/2019,Delivered,Air Freight,Kuwait,Kuwait City,Saudi Arabia,Mecca,14640.15,815.3712,2,73278.64,3527827.17,64533.49,5859.92,143672.05,6,3,Desert Express Logistics,EMP-00095,No,Yes
SHP-0008998,ORD-0008998,CUST-00333,TRK-181838228,9/7/2020,9/10/2020,9/12/2020,Delivered,Air Freight,Bahrain,Riffa,Saudi Arabia,Riyadh,19684.27,902.4969,19,259962.3,7293528.25,141001.46,47726.34,448690.1,3,2,Middle East Freight Solutions,EMP-00079,Yes,Yes
SHP-0008999,ORD-0008999,CUST-00233,TRK-827280539,10/6/2019,10/11/2019,10/12/2019,Delivered,Air Freight,Saudi Arabia,Riyadh,UAE,Fujairah,24055.26,1837.6459,45,284027.56,9482013.98,166860.56,86365.82,537253.94,5,1,Middle East Freight Solutions,EMP-00095,No,Yes
SHP-0009000,ORD-0009000,CUST-00201,TRK-565824942,7/22/2024,7/28/2024,8/2/2024,Delivered,Road Transport,Saudi Arabia,Jubail,Qatar,Lusail,9983.49,85.2995,64,24054.56,662708.08,66996.8,6073.46,97124.82,6,5,Pearl Harbor Freight,EMP-00208,No,No
SHP-0009001,ORD-0009001,CUST-01014,TRK-911705724,4/24/2020,4/29/2020,11/16/2022,In Transit,Road Transport,Bahrain,Isa Town,Qatar,Al Rayyan,43986.64,3804.8103,7,104518.92,918626.59,31087.79,1596.74,137203.45,5,0,Arabian Shipping Co.,EMP-00255,Yes,No
SHP-0009002,ORD-0009002,CUST-01034,TRK-652846907,2/18/2022,2/28/2022,11/16/2022,In Transit,Sea Freight,UAE,Ajman,Qatar,Lusail,49930.59,4914.7699,44,102568.36,259627.09,34021.96,1633.91,138224.23,10,0,UPS Arabia,EMP-00287,No,Yes
SHP-0009003,ORD-0009003,CUST-00026,TRK-517441489,1/23/2025,1/29/2025,1/29/2025,Delivered,Road Transport,Oman,Nizwa,Kuwait,Hawalli,23310.5,748.3855,43,100899.92,2832872.42,144538.16,10170.31,255608.39,6,0,Gulf Logistics Partners,EMP-00169,No,Yes
SHP-0009004,ORD-0009004,CUST-00137,TRK-446369841,10/29/2024,10/31/2024,11/1/2024,Delivered,Express Courier,Kuwait,Kuwait City,Qatar,Al Rayyan,4226.4,273.4939,94,67222.03,1363616.93,181721.51,13552.04,262495.58,2,1,Al Futtaim Logistics,EMP-00288,Yes,No
SHP-0009005,ORD-0009005,CUST-00903,TRK-542898915,9/19/2019,9/21/2019,9/23/2019,Delivered,Express Courier,Oman,Sur,Bahrain,Muharraq,42723.22,3777.4353,8,826458.61,17015951.93,1301921.49,89116.04,2217496.14,2,2,Agility Logistics,EMP-00119,Yes,No
SHP-0009006,ORD-0009006,CUST-00187,TRK-308517479,2/11/2021,2/13/2021,2/17/2021,Delivered,Air Freight,Kuwait,Salmiya,UAE,Abu Dhabi,35759.63,3169.3168,69,138129.93,6284034.65,352320.27,48963.94,539414.14,2,4,Maersk Gulf,EMP-00090,No,No
SHP-0009007,ORD-0009007,CUST-00348,TRK-698131624,1/18/2021,1/25/2021,11/16/2022,At Customs,Air Freight,Qatar,Al Khor,UAE,Sharjah,48130.27,2820.3146,46,605845.77,21503967.54,419145.13,43709.19,1068700.09,7,0,Desert Express Logistics,EMP-00006,No,No
SHP-0009009,ORD-0009009,CUST-01283,TRK-544990108,10/28/2022,11/2/2022,11/6/2022,Delivered,Air Freight,Bahrain,Hamad Town,Saudi Arabia,Dammam,40198.11,355.8959,53,146234.89,3607792.45,227365.26,25658.53,399258.68,5,4,Al Futtaim Logistics,EMP-00205,Yes,Yes
SHP-0009010,ORD-0009010,CUST-00179,TRK-904391038,6/5/2020,6/15/2020,6/14/2020,Delivered,Sea Freight,Bahrain,Hamad Town,Saudi Arabia,Khobar,17766.63,1737.4322,64,16957.13,817957.51,93386.19,7630.95,117974.27,10,0,MSC Arabian,EMP-00229,Yes,No
SHP-0009011,ORD-0009011,CUST-00389,TRK-207627712,6/15/2024,6/16/2024,6/14/2024,Delivered,Sea Freight,Kuwait,Kuwait City,Kuwait,Hawalli,46194.73,1467.351,85,71300.88,3012935.37,0,17691.04,88991.92,1,0,Red Sea Transport,EMP-00129,Yes,No
SHP-0009012,ORD-0009012,CUST-00423,TRK-793705218,9/3/2022,9/5/2022,9/4/2022,Delivered,Air Freight,UAE,Abu Dhabi,UAE,Ajman,22958.01,331.7891,16,312641.22,9495921.99,0,59966.61,372607.83,2,0,Aramex,EMP-00117,No,Yes
SHP-0009013,ORD-0009013,CUST-00413,TRK-900829881,5/15/2025,5/17/2025,5/17/2025,Delivered,Sea Freight,Oman,Muscat,Oman,Muscat,29269.98,2051.7597,81,29368.65,597255.63,0,2938.98,32307.63,2,0,UPS Arabia,EMP-00006,No,Yes
SHP-0009014,ORD-0009014,CUST-01469,TRK-664506790,5/31/2023,6/10/2023,11/16/2022,Out for Delivery,Rail Freight,Bahrain,Muharraq,Oman,Nizwa,10841.6,886.733,8,16267.05,570422.76,54250.05,2285.21,72802.31,10,0,Evergreen Gulf Services,EMP-00255,No,No
SHP-0009015,ORD-0009015,CUST-01020,TRK-592889773,10/6/2022,10/18/2022,10/18/2022,Delivered,Sea Freight,Saudi Arabia,Mecca,Oman,Sur,522.39,35.7038,5,1445.76,67967.46,2662.27,489.95,4597.98,12,0,Desert Express Logistics,EMP-00288,No,No
SHP-0009016,ORD-0009016,CUST-01025,TRK-207805530,6/27/2023,6/28/2023,11/16/2022,In Transit,Express Courier,UAE,Abu Dhabi,Kuwait,Salmiya,9313.54,135.0974,43,226838.61,1014198.36,123145.59,1561.5,351545.7,1,0,Middle East Freight Solutions,EMP-00217,No,Yes
SHP-0009017,ORD-0009017,CUST-01438,TRK-336982426,1/17/2025,1/24/2025,1/29/2025,Delivered,Sea Freight,UAE,Ajman,Bahrain,Isa Town,49789.12,761.2152,88,43070.65,189278.1,12058.77,464.82,55594.24,7,5,Pearl Harbor Freight,EMP-00208,No,No
SHP-0009018,ORD-0009018,CUST-00342,TRK-204994592,4/10/2024,4/13/2024,4/17/2024,Delivered,Air Freight,Qatar,Doha,UAE,Ras Al Khaimah,39589.38,102.4066,23,156520.2,6743378.34,370888.64,33360.24,560769.08,3,4,Arabian Shipping Co.,EMP-00255,Yes,No
SHP-0009019,ORD-0009019,CUST-00581,TRK-905031522,7/5/2021,7/10/2021,11/16/2022,In Transit,Express Courier,Oman,Sur,Saudi Arabia,Riyadh,4075.47,54.5727,66,82292.07,2830157.62,166574.65,21072.63,269939.35,5,0,Al Futtaim Logistics,EMP-00264,No,Yes
SHP-0009020,ORD-0009020,CUST-00159,TRK-882717952,4/10/2024,4/14/2024,4/13/2024,Delivered,Express Courier,Qatar,Al Rayyan,Bahrain,Isa Town,19512.4,157.8089,93,394933.43,9463504.88,157771.83,38524.84,591230.1,4,0,Aramex,EMP-00281,No,No
SHP-0009021,ORD-0009021,CUST-00020,TRK-297246890,6/17/2021,6/23/2021,11/16/2022,In Transit,Express Courier,Oman,Sur,UAE,Sharjah,31573.56,2744.8971,94,198560.86,6418769.62,317027.36,20408.33,535996.55,6,0,Gulf Logistics Partners,EMP-00079,Yes,Yes
SHP-0009022,ORD-0009022,CUST-01107,TRK-652547968,5/28/2022,6/1/2022,6/2/2022,Delivered,Air Freight,Saudi Arabia,Mecca,Qatar,Al Rayyan,6910.97,454.494,76,97552.56,3783085.5,431788.82,4144.81,533486.19,4,1,COSCO Shipping Gulf,EMP-00080,No,No
SHP-0009023,ORD-0009023,CUST-00501,TRK-106124141,10/31/2020,11/5/2020,11/16/2022,At Warehouse,Air Freight,UAE,Ajman,Qatar,Al Khor,12585.92,1159.8604,28,50691.98,1328762.45,45034.5,9880.27,105606.75,5,0,CMA CGM Middle East,EMP-00079,Yes,No
SHP-0009024,ORD-0009024,CUST-00416,TRK-948461755,7/9/2021,7/16/2021,11/16/2022,At Customs,Sea Freight,Oman,Nizwa,Saudi Arabia,Jubail,5812.58,359.2749,57,5644.65,275549.49,7844.21,1918.09,15406.95,7,0,Arabian Shipping Co.,EMP-00246,Yes,Yes
SHP-0009025,ORD-0009025,CUST-00309,TRK-469727204,6/16/2020,6/23/2020,6/27/2020,Delivered,Sea Freight,Kuwait,Kuwait City,Bahrain,Riffa,33410.71,404.6773,15,29582.9,476294.9,47616.16,2043.33,79242.39,7,4,Evergreen Gulf Services,EMP-00137,Yes,Yes
SHP-0009026,ORD-0009026,CUST-01044,TRK-241170121,4/26/2022,4/30/2022,4/28/2022,Delivered,Air Freight,UAE,Fujairah,Qatar,Al Khor,6067.15,373.1476,53,46019.98,398717.09,22635.77,2941.38,71597.13,4,0,Kanoo Shipping,EMP-00119,No,Yes
SHP-0009027,ORD-0009027,CUST-00243,TRK-725688865,9/23/2022,9/26/2022,9/25/2022,Delivered,Express Courier,Saudi Arabia,Jubail,Oman,Sur,45243.76,2484.0441,65,756542.07,19981836.29,549789.62,181971.93,1488303.62,3,0,DHL Gulf,EMP-00059,Yes,Yes
SHP-0009028,ORD-0009028,CUST-01278,TRK-732596048,2/15/2023,2/26/2023,11/16/2022,Out for Delivery,Sea Freight,Qatar,Al Wakrah,Saudi Arabia,Medina,18339.17,1596.9551,76,15862.67,598005.36,53381.94,886.15,70130.76,11,0,Maersk Gulf,EMP-00281,No,No
SHP-0009029,ORD-0009029,CUST-00752,TRK-976310269,8/27/2020,8/31/2020,9/1/2020,Delivered,Road Transport,UAE,Ajman,Bahrain,Hamad Town,9195.73,253.5412,40,31310.45,71502.79,1217.57,495.93,33023.95,4,1,Pearl Harbor Freight,EMP-00246,Yes,No
SHP-0009030,ORD-0009030,CUST-01270,TRK-753691065,6/11/2025,6/14/2025,11/16/2022,In Transit,Road Transport,UAE,Sharjah,Qatar,Lusail,39998.21,1792.5319,34,137482.07,3599301.09,313725.81,6231.54,457439.42,3,0,COSCO Shipping Gulf,EMP-00149,No,No
SHP-0009031,ORD-0009031,CUST-00393,TRK-874425728,9/19/2019,9/25/2019,11/16/2022,At Warehouse,Rail Freight,Bahrain,Manama,Bahrain,Manama,40034.81,3767.3614,83,137463.25,6237009.61,0,8608.2,146071.45,6,0,Al Futtaim Logistics,EMP-00229,No,Yes
SHP-0009032,ORD-0009032,CUST-00586,TRK-659897831,3/12/2021,3/20/2021,3/18/2021,Delivered,Road Transport,Saudi Arabia,Mecca,Kuwait,Hawalli,37010.76,141.4907,66,150050.9,2612199.64,168132.82,2832.93,321016.65,8,0,FedEx Middle East,EMP-00298,Yes,Yes
SHP-0009036,ORD-0009036,CUST-00288,TRK-224772978,8/9/2020,8/16/2020,8/18/2020,Delivered,Sea Freight,Saudi Arabia,Jeddah,Kuwait,Hawalli,12831.73,95.8533,80,31763.15,794819.28,68748.54,2279.57,102791.26,7,2,Maersk Gulf,EMP-00169,No,Yes
SHP-0009037,ORD-0009037,CUST-00107,TRK-218402193,8/26/2021,8/31/2021,9/1/2021,Delivered,Road Transport,Saudi Arabia,Jubail,Qatar,Al Khor,48163.92,3867.6348,12,126740.07,3674811.91,474738.16,20860.41,622338.64,5,1,Kanoo Shipping,EMP-00205,Yes,No
SHP-0009038,ORD-0009038,CUST-00565,TRK-300836614,1/24/2024,1/29/2024,11/16/2022,Delayed,Road Transport,Saudi Arabia,Riyadh,Kuwait,Salmiya,44979.36,4272.3484,49,120946.43,2591099.4,224516.37,12365.03,357827.83,5,13,Desert Express Logistics,EMP-00287,Yes,No
SHP-0009039,ORD-0009039,CUST-01385,TRK-209629805,7/7/2021,7/14/2021,7/14/2021,Delivered,Road Transport,Bahrain,Hamad Town,Kuwait,Hawalli,4529.32,95.14,66,19630.01,343384.19,41825.39,2704.94,64160.34,7,0,COSCO Shipping Gulf,EMP-00189,Yes,Yes
SHP-0009040,ORD-0009040,CUST-00412,TRK-575567305,5/18/2020,5/22/2020,5/23/2020,Delivered,Road Transport,Kuwait,Ahmadi,Kuwait,Jahra,28212.04,348.5839,1,35452.3,819673.27,0,3027.79,38480.09,4,1,CMA CGM Middle East,EMP-00117,Yes,Yes
SHP-0009041,ORD-0009041,CUST-00109,TRK-562120484,6/11/2022,6/17/2022,11/16/2022,In Transit,Road Transport,Kuwait,Kuwait City,Bahrain,Hamad Town,9595.91,548.3961,49,35530.71,1256642.49,146546.18,5359.85,187436.74,6,0,MSC Arabian,EMP-00169,Yes,Yes
SHP-0009042,ORD-0009042,CUST-00757,TRK-935930060,1/20/2022,1/28/2022,11/16/2022,In Transit,Sea Freight,Kuwait,Salmiya,Saudi Arabia,Medina,3678.79,27.4635,69,7213.38,16099.48,1008.75,147.66,8369.79,8,0,Gulf Logistics Partners,EMP-00205,Yes,Yes
SHP-0009043,ORD-0009043,CUST-00228,TRK-934456691,12/11/2025,12/16/2025,12/21/2025,Delivered,Road Transport,UAE,Sharjah,Bahrain,Manama,43648.39,142.4632,46,103547.26,4650575.25,467497.88,22751.32,593796.46,5,5,MSC Arabian,EMP-00298,No,No
SHP-0009044,ORD-0009044,CUST-00500,TRK-909562183,6/20/2023,6/30/2023,6/30/2023,Delivered,Sea Freight,UAE,Sharjah,Bahrain,Hamad Town,33835.02,1791.5535,67,65161.68,1790386.41,17201.72,9846.56,92209.96,10,0,Maersk Gulf,EMP-00095,No,Yes
SHP-0009045,ORD-0009045,CUST-00052,TRK-653204097,5/24/2022,5/29/2022,5/28/2022,Delivered,Road Transport,Oman,Muscat,UAE,Dubai,34999.59,2717.5214,66,116291.24,752263.29,2580.4,5587.29,124458.93,5,0,COSCO Shipping Gulf,EMP-00246,Yes,Yes
SHP-0009046,ORD-0009046,CUST-01212,TRK-949135880,1/9/2022,1/16/2022,11/16/2022,At Customs,Air Freight,Saudi Arabia,Dammam,Oman,Muscat,6377.02,234.8449,73,45496.99,197201.52,12087.9,1818.76,59403.65,7,0,Al Futtaim Logistics,EMP-00080,Yes,Yes
SHP-0009047,ORD-0009047,CUST-00845,TRK-820867769,5/11/2022,5/15/2022,5/20/2022,Delivered,Air Freight,Qatar,Al Rayyan,Oman,Sohar,37484.54,670.4999,52,272789.65,5648505.18,404525.07,50567.75,727882.47,4,5,MSC Arabian,EMP-00117,Yes,Yes
SHP-0009048,ORD-0009048,CUST-01083,TRK-872786384,8/3/2020,8/13/2020,8/12/2020,Delivered,Sea Freight,Qatar,Doha,Oman,Sohar,17620.07,212.3361,44,46058.77,1812245.27,240200.54,17959.71,304219.02,10,0,Red Sea Transport,EMP-00085,No,No
SHP-0009049,ORD-0009049,CUST-01031,TRK-261033480,7/27/2020,8/1/2020,11/16/2022,In Transit,Road Transport,Oman,Nizwa,Saudi Arabia,Jubail,4121.94,183.1018,74,19765.33,61875.21,2436.12,617.41,22818.86,5,0,FedEx Middle East,EMP-00169,Yes,Yes
SHP-0009050,ORD-0009050,CUST-01001,TRK-711354330,7/27/2023,7/28/2023,11/16/2022,In Transit,Express Courier,Kuwait,Kuwait City,Bahrain,Isa Town,15944.85,1156.9714,55,397190.54,10588887.39,340560.18,32031.5,769782.22,1,0,MSC Arabian,EMP-00095,Yes,Yes
SHP-0009051,ORD-0009051,CUST-00345,TRK-159529201,9/3/2021,9/11/2021,11/16/2022,In Transit,Sea Freight,Oman,Sohar,Kuwait,Kuwait City,40479.27,731.9171,28,83826.02,2372049.69,307353.01,22573.76,413752.79,8,0,CMA CGM Middle East,EMP-00148,Yes,No
SHP-0009052,ORD-0009052,CUST-00818,TRK-519809467,12/23/2021,12/29/2021,1/1/2022,Delivered,Rail Freight,Kuwait,Kuwait City,Qatar,Al Wakrah,26864.34,531.9809,37,80468.96,668693.2,16248.4,4007.52,100724.88,6,3,Maersk Gulf,EMP-00080,No,Yes
SHP-0009053,ORD-0009053,CUST-00524,TRK-752149013,5/13/2022,5/20/2022,5/24/2022,Delivered,Air Freight,Qatar,Al Wakrah,Bahrain,Manama,6576.54,447.1818,62,48900.99,894923.36,123153.01,7999.69,180053.69,7,4,MSC Arabian,EMP-00208,Yes,Yes
SHP-0009054,ORD-0009054,CUST-00990,TRK-169489123,1/25/2024,2/3/2024,2/8/2024,Delivered,Sea Freight,Qatar,Doha,Saudi Arabia,Medina,4992.41,431.2925,62,9084.14,127402.73,12132.74,829.27,22046.15,9,5,GAC Logistics,EMP-00267,No,No
SHP-0009055,ORD-0009055,CUST-00537,TRK-398318714,11/10/2025,11/13/2025,11/15/2025,Delivered,Air Freight,Bahrain,Muharraq,Oman,Salalah,22920.4,235.5287,95,96233.88,1018796.48,5220.22,3084.37,104538.47,3,2,MSC Arabian,EMP-00137,Yes,No
SHP-0009056,ORD-0009056,CUST-00095,TRK-927635257,12/30/2020,1/11/2021,1/9/2021,Delivered,Sea Freight,UAE,Abu Dhabi,Bahrain,Riffa,230.28,20.086,52,641.68,2287.99,109.45,0,751.13,12,0,Desert Express Logistics,EMP-00169,No,No
SHP-0009057,ORD-0009057,CUST-00104,TRK-619782945,12/16/2025,12/23/2025,12/23/2025,Delivered,Sea Freight,Bahrain,Muharraq,Kuwait,Jahra,13504.87,1294.6191,2,30011.55,1054811.82,148698.67,9742.94,188453.16,7,0,MSC Arabian,EMP-00281,No,No
SHP-0009058,ORD-0009058,CUST-00677,TRK-556205663,10/4/2023,10/14/2023,10/12/2023,Delivered,Rail Freight,Qatar,Doha,UAE,Abu Dhabi,35655.09,2694.1739,30,37167.06,421683.85,54096.14,3676.31,94939.51,10,0,Evergreen Gulf Services,EMP-00080,Yes,No
SHP-0009060,ORD-0009060,CUST-00633,TRK-134553433,5/14/2020,5/23/2020,5/26/2020,Delivered,Sea Freight,Qatar,Al Rayyan,Oman,Nizwa,11751.16,506.9116,5,10388.31,348406.5,7349.74,655.42,18393.47,9,3,Aramex,EMP-00133,Yes,No
SHP-0009061,ORD-0009061,CUST-00800,TRK-635780285,2/13/2022,2/16/2022,2/18/2022,Delivered,Road Transport,Bahrain,Riffa,Saudi Arabia,Mecca,31891.02,2893.5206,42,121662.72,3666672.25,15366.23,31932.6,168961.55,3,2,Middle East Freight Solutions,EMP-00217,Yes,Yes
SHP-0009062,ORD-0009062,CUST-00844,TRK-693682220,7/18/2024,7/26/2024,7/27/2024,Delivered,Sea Freight,Oman,Sohar,Saudi Arabia,Taif,47821.53,2872.8793,67,118832.95,2636607.61,267410.11,19978.94,406222,8,1,Pearl Harbor Freight,EMP-00033,No,Yes
SHP-0009063,ORD-0009063,CUST-00232,TRK-767684865,6/3/2020,6/9/2020,11/16/2022,In Transit,Sea Freight,UAE,Dubai,UAE,Ajman,31998.22,2524.8004,51,32759.65,1611408.11,0,4475.14,37234.79,6,0,COSCO Shipping Gulf,EMP-00085,Yes,Yes
SHP-0009064,ORD-0009064,CUST-00527,TRK-126556565,9/6/2025,9/14/2025,9/16/2025,Delivered,Sea Freight,Oman,Sohar,Kuwait,Ahmadi,47663.15,525.6098,10,79040.63,2054410.04,46521.05,9210.92,134772.6,8,2,Al Futtaim Logistics,EMP-00117,Yes,No
SHP-0009065,ORD-0009065,CUST-00214,TRK-309232934,3/21/2023,3/27/2023,11/16/2022,At Warehouse,Express Courier,Qatar,Al Wakrah,Kuwait,Salmiya,836.54,63.6827,7,20027.78,383588.41,36376.79,3586.97,59991.54,6,0,Kanoo Shipping,EMP-00095,No,Yes
SHP-0009066,ORD-0009066,CUST-00969,TRK-105280432,10/17/2025,10/19/2025,10/22/2025,Delivered,Air Freight,Bahrain,Manama,UAE,Ras Al Khaimah,49796.77,1104.0236,43,253669.35,3087866.18,272552.01,16588.16,542809.52,2,3,Evergreen Gulf Services,EMP-00298,No,No
SHP-0009067,ORD-0009067,CUST-00096,TRK-384452935,7/13/2019,7/19/2019,7/19/2019,Delivered,Air Freight,Qatar,Doha,Qatar,Lusail,12329.34,134.6078,81,132723.46,151811.3,0,432.37,133155.83,6,0,MSC Arabian,EMP-00033,No,No
SHP-0009068,ORD-0009068,CUST-00323,TRK-754618098,7/8/2019,7/14/2019,7/15/2019,Delivered,Air Freight,Saudi Arabia,Taif,Kuwait,Salmiya,45539.77,4322.0576,58,240197.08,10615061.25,75306.44,82944.8,398448.32,6,1,Gulf Logistics Partners,EMP-00080,Yes,Yes
SHP-0009069,ORD-0009069,CUST-01395,TRK-393554987,6/15/2021,6/21/2021,11/16/2022,At Warehouse,Express Courier,Bahrain,Riffa,Bahrain,Manama,23790.93,895.19,3,200271.27,2025928.42,0,7111.8,207383.07,6,0,CMA CGM Middle East,EMP-00208,No,Yes
SHP-0009070,ORD-0009070,CUST-00366,TRK-543862921,11/25/2019,11/27/2019,12/1/2019,Delivered,Express Courier,Qatar,Al Khor,Kuwait,Salmiya,6207.21,408.0218,17,42299.15,839733.81,49236.65,1187.85,92723.65,2,4,UPS Arabia,EMP-00032,No,No
SHP-0009071,ORD-0009071,CUST-00907,TRK-230759649,7/10/2020,7/16/2020,11/16/2022,In Transit,Air Freight,Kuwait,Hawalli,Oman,Nizwa,18829.13,282.3532,97,220589.81,10446387.08,1474155.61,35551.21,1730296.63,6,0,Aramex,EMP-00246,No,No
SHP-0009072,ORD-0009072,CUST-01210,TRK-426826677,6/15/2020,6/21/2020,11/16/2022,Lost,Air Freight,Saudi Arabia,Jubail,Qatar,Doha,17635.23,1272.8327,20,145249.33,6279614.55,914467.38,22957.83,1082674.54,6,0,Maersk Gulf,EMP-00090,No,No
SHP-0009073,ORD-0009073,CUST-01332,TRK-476855448,3/11/2019,3/18/2019,11/16/2022,In Transit,Rail Freight,UAE,Dubai,Oman,Sohar,14481.53,564.2614,70,28949.82,821584.55,16247.72,7994.56,53192.1,7,0,UPS Arabia,EMP-00129,No,Yes
SHP-0009074,ORD-0009074,CUST-01299,TRK-820875687,3/5/2019,3/12/2019,3/16/2019,Delivered,Air Freight,Oman,Muscat,Qatar,Doha,47558.22,3023.036,73,218922.42,539523.17,1093.87,2374.27,222390.56,7,4,MSC Arabian,EMP-00148,No,Yes
SHP-0009075,ORD-0009075,CUST-01137,TRK-980866609,2/24/2025,2/28/2025,2/26/2025,Delivered,Road Transport,Kuwait,Jahra,Saudi Arabia,Jeddah,37869.7,3393.2803,15,178348.14,2347143.3,4293.37,3879.03,186520.54,4,0,UPS Arabia,EMP-00085,Yes,Yes
SHP-0009076,ORD-0009076,CUST-01361,TRK-717725392,4/5/2025,4/10/2025,11/16/2022,Lost,Rail Freight,Oman,Salalah,Oman,Salalah,8260.27,453.0814,6,10649.68,315887.82,0,2104.7,12754.38,5,0,UPS Arabia,EMP-00198,Yes,Yes
SHP-0009077,ORD-0009077,CUST-00127,TRK-741310675,2/4/2023,2/12/2023,2/16/2023,Delivered,Sea Freight,Qatar,Doha,Kuwait,Kuwait City,1637.08,69.0221,81,1477.2,55624.06,6873.39,154.44,8505.03,8,4,MSC Arabian,EMP-00090,No,Yes
SHP-0009078,ORD-0009078,CUST-00387,TRK-550662868,8/4/2024,8/10/2024,8/10/2024,Delivered,Air Freight,Bahrain,Isa Town,Saudi Arabia,Dammam,27841.82,1150.2051,71,212300.57,3654489.47,372125.04,15309.67,599735.28,6,0,Hapag-Lloyd Gulf,EMP-00149,No,Yes
SHP-0009079,ORD-0009079,CUST-00792,TRK-171520860,3/5/2020,3/9/2020,3/14/2020,Delivered,Air Freight,Bahrain,Manama,Saudi Arabia,Medina,44472.21,1034.7022,8,195830.34,4002981.43,189174.34,10442.83,395447.51,4,5,Aramex,EMP-00179,Yes,Yes
SHP-0009080,ORD-0009080,CUST-01193,TRK-618276157,7/31/2025,8/9/2025,11/16/2022,At Customs,Sea Freight,Bahrain,Hamad Town,Oman,Salalah,13472.82,805.5666,19,30018.18,1409122.49,150830.52,13829.93,194678.63,9,0,Pearl Harbor Freight,EMP-00179,Yes,Yes
SHP-0009081,ORD-0009081,CUST-00852,TRK-431825599,11/25/2023,12/4/2023,11/16/2022,At Warehouse,Sea Freight,Oman,Salalah,Saudi Arabia,Dammam,11574.44,885.0766,9,34661.46,48152.01,2221.22,111.63,36994.31,9,0,Evergreen Gulf Services,EMP-00281,Yes,No
SHP-0009082,ORD-0009082,CUST-01402,TRK-784516785,2/19/2024,2/27/2024,2/26/2024,Delivered,Sea Freight,UAE,Ras Al Khaimah,Bahrain,Manama,45972.88,4044.4206,8,34325.1,1228814.82,80254.84,11134.19,125714.13,8,0,Al Futtaim Logistics,EMP-00149,No,No
SHP-0009083,ORD-0009083,CUST-00610,TRK-222277161,12/10/2020,12/11/2020,12/13/2020,Delivered,Sea Freight,Kuwait,Hawalli,Kuwait,Jahra,26458.14,321.2835,48,33612.52,710750.38,0,6395.53,40008.05,1,2,Red Sea Transport,EMP-00080,No,No
SHP-0009084,ORD-0009084,CUST-00750,TRK-203582082,10/6/2025,10/9/2025,10/12/2025,Delivered,Express Courier,Saudi Arabia,Khobar,UAE,Abu Dhabi,18830.41,1699.6083,37,452512.9,21791222.63,557203.74,211578.07,1221294.71,3,3,Evergreen Gulf Services,EMP-00080,No,Yes
SHP-0009085,ORD-0009085,CUST-00963,TRK-416769602,6/20/2024,7/2/2024,6/30/2024,Delivered,Sea Freight,UAE,Ras Al Khaimah,Qatar,Doha,1771.71,120.0056,72,1932.99,47330.49,547.35,117.13,2597.47,12,0,COSCO Shipping Gulf,EMP-00255,Yes,No
SHP-0009086,ORD-0009086,CUST-00404,TRK-248823766,5/28/2025,5/31/2025,11/16/2022,At Customs,Road Transport,UAE,Dubai,Kuwait,Salmiya,13913.78,745.4437,21,65121.25,645856.51,80973.8,5730.81,151825.86,3,0,Kanoo Shipping,EMP-00198,Yes,No
SHP-0009087,ORD-0009087,CUST-00911,TRK-145723568,8/3/2022,8/7/2022,11/16/2022,Out for Delivery,Air Freight,Bahrain,Riffa,Kuwait,Jahra,9942.73,641.9791,12,132459.83,6129523.19,523135.53,49786.47,705381.83,4,0,Maersk Gulf,EMP-00198,No,No
SHP-0009088,ORD-0009088,CUST-00346,TRK-869705274,8/14/2024,8/17/2024,11/16/2022,In Transit,Air Freight,Saudi Arabia,Jubail,Kuwait,Jahra,47078.45,2612.8172,18,636207.91,4554650.68,258293.73,31523.44,926025.08,3,0,CMA CGM Middle East,EMP-00179,No,No
SHP-0009091,ORD-0009091,CUST-00501,TRK-544401781,12/30/2022,1/4/2023,11/16/2022,In Transit,Road Transport,Oman,Sohar,Qatar,Al Khor,19166.53,1593.5801,54,79394.39,578722.51,23633.94,3789.57,106817.9,5,0,Desert Express Logistics,EMP-00179,Yes,No
SHP-0009092,ORD-0009092,CUST-00475,TRK-609418838,2/25/2022,3/5/2022,11/16/2022,At Warehouse,Sea Freight,Oman,Salalah,Bahrain,Manama,15019.9,21.1001,32,17202.63,690813.36,64983.14,5186.81,87372.58,8,0,UPS Arabia,EMP-00079,No,No
SHP-0009093,ORD-0009093,CUST-00933,TRK-787812660,6/24/2023,7/5/2023,11/16/2022,At Customs,Sea Freight,Bahrain,Isa Town,Saudi Arabia,Dammam,30456.44,923.6703,93,37051.34,569175.41,38899.37,3265.24,79215.95,11,0,FedEx Middle East,EMP-00080,Yes,Yes
SHP-0009094,ORD-0009094,CUST-00582,TRK-994928065,1/5/2022,1/15/2022,11/16/2022,Delayed,Sea Freight,Oman,Sohar,Kuwait,Hawalli,385.53,1.9087,71,546.01,4565.89,405.57,0,951.58,10,6,COSCO Shipping Gulf,EMP-00085,No,No
