Order_ID,Order_Date,Customer_ID,Customer_Type,Country,City,Product_Category,Product_Name,Quantity,Unit_Price_USD,Subtotal_USD,Discount_Percent,Discount_Amount_USD,Tax_Rate_Percent,Tax_Amount_USD,Shipping_Cost_USD,Insurance_Cost_USD,Total_Amount_USD,Currency,Order_Status,Delivery_Date,Payment_Method,Payment_Status,Sales_Rep_ID,Agent_Name,Warehouse_Country,Warehouse_City,Shipping_Method,Priority,Notes
ORD-0007142,8/31/2019,CUST-01499,Individual,UAE,Abu Dhabi,Food & Beverage,Dairy,10,826.26,8262.6,1.88,155.34,5,405.36,4552.8,0,13065.42,USD,Delivered,9/14/2019,Installments,Paid,EMP-00153,CMA CGM Middle East,UAE,Dubai,Air Freight,High,Express required
ORD-0007143,7/7/2025,CUST-00403,Small Business,Oman,Nizwa,Beauty & Health,Dental Care,372,791.71,294516.12,3.14,9247.81,5,14263.42,928.25,688.35,301148.33,USD,Delivered,7/20/2025,Installments,Paid,EMP-00283,Kanoo Shipping,Oman,Nizwa,Rail Freight,High,Hazardous materials
ORD-0007144,3/13/2023,CUST-00304,Corporate,Qatar,Lusail,Industrial,Chemicals,4501,4727.86,21280097.86,19.3,4107058.89,0,0,2161.05,75341.17,17250541.19,USD,Delivered,3/31/2023,Letter of Credit,Paid,EMP-00103,FedEx Middle East,UAE,Dubai,Road Transport,High,Express required
ORD-0007145,11/11/2024,CUST-01229,Government,Kuwait,Jahra,Food & Beverage,Beverages,9299,1631.96,15175596.04,1.24,188177.39,0,0,2545.93,23292.64,15013257.22,USD,Delivered,12/11/2024,Credit Card,Paid,EMP-00051,FedEx Middle East,Oman,Nizwa,Road Transport,Medium,Express required
ORD-0007146,7/10/2023,CUST-00697,Small Business,Kuwait,Ahmadi,Fashion,Shoes,386,1863.93,719476.98,14.14,101734.04,0,0,326.06,5732.7,623801.7,USD,Delivered,7/15/2023,Credit Card,Paid,EMP-00242,MSC Arabian,UAE,Sharjah,Road Transport,Medium,Express required
ORD-0007148,4/29/2024,CUST-00559,Corporate,Qatar,Al Rayyan,Home & Garden,Textiles,2362,2534.54,5986583.48,21.38,1279931.55,0,0,2560.08,28205.68,4737417.69,USD,Delivered,5/17/2024,Letter of Credit,Paid,EMP-00103,FedEx Middle East,Saudi Arabia,Jubail,Road Transport,High,Express required
ORD-0007150,8/16/2019,CUST-00635,Small Business,Qatar,Doha,Industrial,Electrical,86,594.57,51133.02,8.94,4571.29,0,0,4083.75,330.35,50975.83,USD,Delivered,8/20/2019,Credit Card,Paid,EMP-00279,Pearl Harbor Freight,Kuwait,Kuwait City,Road Transport,Medium,Express required
ORD-0007152,9/5/2025,CUST-00787,Small Business,Bahrain,Isa Town,Home & Garden,Bedding,84,418.72,35172.48,7.02,2469.11,10,3270.34,3013.09,133.43,39120.23,USD,Delivered,9/12/2025,Credit Card,Paid,EMP-00081,Aramex,Kuwait,Kuwait City,Sea Freight,Low,Express required
ORD-0007153,3/24/2024,CUST-00084,Small Business,Oman,Salalah,Automotive,Electronics,213,433.69,92375.97,13.66,12618.56,5,3987.87,4599.07,302.68,88647.03,USD,Delivered,3/25/2024,Bank Transfer,Paid,EMP-00242,Pearl Harbor Freight,UAE,Abu Dhabi,Air Freight,Low,Express required
ORD-0007154,11/29/2022,CUST-01319,Individual,Qatar,Al Khor,Automotive,Oils,11,248.25,2730.75,2.44,66.63,0,0,4042.48,0,6706.6,USD,Delivered,12/4/2022,Cash on Delivery,Overdue,EMP-00242,Kanoo Shipping,Kuwait,Kuwait City,Road Transport,Low,Express required
ORD-0007155,2/19/2023,CUST-01170,Individual,Kuwait,Kuwait City,Home & Garden,Furniture,5,354.89,1774.45,1.28,22.71,0,0,3601.2,0,5352.94,USD,Returned,2/23/2023,Letter of Credit,Partial,EMP-00101,Red Sea Transport,Bahrain,Isa Town,Rail Freight,High,Express required
ORD-0007157,10/11/2023,CUST-00890,Small Business,Bahrain,Hamad Town,Sports & Outdoors,Yoga,449,236.2,106053.8,14.12,14974.8,10,9107.9,3252.74,846.69,104286.33,USD,Shipped,10/15/2023,Bank Transfer,Partial,EMP-00101,Kanoo Shipping,Kuwait,Salmiya,Sea Freight,Urgent,Express required
ORD-0007158,10/18/2019,CUST-00041,Corporate,Oman,Muscat,Beauty & Health,Hair Care,842,511.43,430624.06,22.24,95770.79,5,16742.66,1840.81,1618.34,355055.08,USD,Delivered,11/7/2019,Installments,Paid,EMP-00134,Agility Logistics,Saudi Arabia,Medina,Air Freight,Medium,Express required
ORD-0007159,12/15/2022,CUST-00300,Small Business,Oman,Salalah,Home & Garden,Garden Tools,338,1081.71,365617.98,14.46,52868.36,5,15637.48,2853.58,2260.42,333501.1,USD,Delivered,12/31/2022,Cash on Delivery,Paid,EMP-00228,Al Futtaim Logistics,Bahrain,Manama,Road Transport,Low,Express required
ORD-0007160,7/10/2022,CUST-00950,Corporate,Saudi Arabia,Dammam,Electronics,Speakers,1801,4130.31,7438688.31,24.71,1838099.88,15,840088.26,531.51,70137.68,6511345.88,USD,Shipped,7/13/2022,Credit Card,Paid,EMP-00242,DHL Gulf,Qatar,Al Wakrah,Road Transport,Urgent,Express required
ORD-0007161,7/19/2019,CUST-01124,Corporate,Saudi Arabia,Dammam,Sports & Outdoors,Bicycles,1554,1598.09,2483431.86,16.46,408772.88,15,311198.85,463.01,6460.6,2392781.44,USD,Delivered,8/18/2019,Credit Card,Pending,EMP-00214,Pearl Harbor Freight,Bahrain,Muharraq,Sea Freight,Medium,Express required
ORD-0007162,11/11/2020,CUST-00800,Corporate,Saudi Arabia,Mecca,Home & Garden,Dining,3771,4023.7,15173372.7,7.19,1090965.5,15,2112361.08,3174.9,89521.91,16287465.09,USD,Shipped,11/14/2020,Cash on Delivery,Paid,EMP-00234,Arabian Shipping Co.,Kuwait,Ahmadi,Air Freight,Low,Express required
ORD-0007163,2/21/2021,CUST-00568,Corporate,Oman,Sohar,Electronics,TVs,2397,3146.95,7543239.15,9.16,690960.71,5,342613.92,2250.24,42740.95,7239883.55,USD,Shipped,3/3/2021,Bank Transfer,Partial,EMP-00152,COSCO Shipping Gulf,Qatar,Doha,Express Courier,Urgent,Express required
ORD-0007165,11/4/2021,CUST-00067,Individual,Oman,Muscat,Fashion,Sportswear,15,251.72,3775.8,2.22,83.82,5,184.6,4669.87,0,8546.45,USD,Shipped,11/18/2021,Credit Card,Pending,EMP-00206,Red Sea Transport,UAE,Sharjah,Sea Freight,Urgent,Temperature controlled
ORD-0007166,5/25/2019,CUST-00170,Individual,Kuwait,Hawalli,Food & Beverage,Health Foods,11,161.49,1776.39,2.05,36.42,0,0,1544.73,0,3284.7,USD,Delivered,6/24/2019,Credit Card,Paid,EMP-00076,Hapag-Lloyd Gulf,Kuwait,Hawalli,Sea Freight,High,Temperature controlled
ORD-0007167,4/12/2023,CUST-01345,Government,Bahrain,Manama,Home & Garden,Garden Tools,305,106.26,32409.3,0.13,42.13,10,3236.72,2662.19,289.39,38555.47,USD,Delivered,5/11/2023,Credit Card,Paid,EMP-00216,Evergreen Gulf Services,UAE,Sharjah,Express Courier,High,Bulk order
ORD-0007168,10/5/2021,CUST-00149,Corporate,Kuwait,Jahra,Automotive,Car Parts,1901,3130.48,5951042.48,7.08,421333.81,0,0,2146.75,52374.78,5584230.2,USD,Delivered,10/10/2021,Cash on Delivery,Overdue,EMP-00283,Pearl Harbor Freight,UAE,Ras Al Khaimah,Road Transport,High,Express required
ORD-0007169,2/17/2020,CUST-01143,Corporate,Qatar,Al Khor,Electronics,Cameras,624,3323.82,2074063.68,20.43,423731.21,0,0,2005.3,10260.17,1662597.94,USD,Delivered,3/4/2020,Cash on Delivery,Paid,EMP-00228,Aramex,UAE,Fujairah,Air Freight,Urgent,Bulk order
ORD-0007170,4/6/2023,CUST-00897,Individual,Bahrain,Muharraq,Food & Beverage,Health Foods,9,615.46,5539.14,4.44,245.94,10,529.32,4392.61,0,10215.13,USD,Delivered,4/12/2023,Credit Card,Paid,EMP-00197,Evergreen Gulf Services,UAE,Abu Dhabi,Sea Freight,High,Express required
ORD-0007171,9/23/2020,CUST-00145,Small Business,UAE,Ajman,Beauty & Health,Dental Care,370,1808.08,668989.6,6.74,45089.9,5,31194.99,1739.83,3325.91,660160.43,USD,Delivered,10/9/2020,Cash on Delivery,Pending,EMP-00103,CMA CGM Middle East,Qatar,Doha,Sea Freight,Medium,Express required
ORD-0007172,8/23/2025,CUST-01400,Individual,UAE,Fujairah,Home & Garden,Storage,7,468.24,3277.68,3.13,102.59,5,158.75,1425.89,0,4759.73,USD,Delivered,8/24/2025,Cash on Delivery,Paid,EMP-00232,FedEx Middle East,Bahrain,Muharraq,Sea Freight,High,Express required
ORD-0007174,3/5/2021,CUST-00575,Government,Saudi Arabia,Jeddah,Industrial,Machinery,1690,1122.79,1897515.1,9.79,185766.73,15,256762.26,2418.36,10917.37,1981846.36,USD,Delivered,3/22/2021,Bank Transfer,Overdue,EMP-00098,CMA CGM Middle East,Qatar,Al Khor,Sea Freight,Medium,Express required
ORD-0007175,1/18/2024,CUST-00105,Individual,Kuwait,Kuwait City,Industrial,Packaging,2,706.11,1412.22,0.05,0.71,0,0,3799.62,0,5211.13,USD,Shipped,1/21/2024,Bank Transfer,Partial,EMP-00103,Evergreen Gulf Services,Qatar,Al Khor,Express Courier,High,Express required
ORD-0007176,3/11/2021,CUST-00821,Individual,Oman,Muscat,Home & Garden,Storage,5,57.96,289.8,4.04,11.71,5,13.9,3474.81,0,3766.8,USD,Delivered,3/20/2021,Bank Transfer,Pending,EMP-00101,Agility Logistics,Kuwait,Ahmadi,Sea Freight,Medium,Express required
ORD-0007177,5/24/2021,CUST-01037,Corporate,Kuwait,Salmiya,Food & Beverage,Packaged Foods,2560,1003.86,2569881.6,14.05,361068.36,0,0,1389.24,20334.56,2230537.04,USD,Shipped,6/1/2021,Bank Transfer,Paid,EMP-00248,Al Futtaim Logistics,Oman,Salalah,Rail Freight,Urgent,Express required
ORD-0007178,2/11/2022,CUST-00829,Government,Qatar,Lusail,Sports & Outdoors,Hiking Equipment,117,4803.93,562059.81,6.74,37882.83,0,0,3181.93,764.41,528123.32,USD,Delivered,2/23/2022,Bank Transfer,Paid,EMP-00206,GAC Logistics,Bahrain,Isa Town,Sea Freight,Low,Express required
ORD-0007179,8/16/2024,CUST-01304,Small Business,Bahrain,Isa Town,Automotive,Tools,211,1495.87,315628.57,10.44,32951.62,10,28267.7,482.23,391.93,311818.81,USD,Delivered,9/1/2024,Credit Card,Pending,EMP-00216,MSC Arabian,Kuwait,Jahra,Sea Freight,Medium,Fragile items
ORD-0007180,8/26/2023,CUST-00020,Corporate,UAE,Sharjah,Beauty & Health,Skincare,4644,1763.75,8190855,20.76,1700421.5,5,324521.68,4865.89,31682.91,6851503.98,USD,Shipped,9/1/2023,Bank Transfer,Pending,EMP-00279,Agility Logistics,Bahrain,Isa Town,Express Courier,High,Bulk order
ORD-0007181,9/27/2024,CUST-00779,Small Business,Qatar,Al Khor,Fashion,Women Clothing,177,1901.18,336508.86,10.38,34929.62,0,0,525.48,2049.17,304153.89,USD,Shipped,10/9/2024,Credit Card,Paid,EMP-00206,Desert Express Logistics,Oman,Sohar,Road Transport,Urgent,Express required
ORD-0007182,9/22/2023,CUST-00526,Individual,Bahrain,Hamad Town,Electronics,Headphones,16,695.36,11125.76,9.14,1016.89,10,1010.89,3090.67,21.57,14232,USD,Shipped,9/26/2023,Cash on Delivery,Pending,EMP-00224,Gulf Logistics Partners,Saudi Arabia,Khobar,Road Transport,Medium,Express required
ORD-0007183,7/21/2025,CUST-00055,Individual,Saudi Arabia,Jeddah,Sports & Outdoors,Sports Shoes,2,576.9,1153.8,4.23,48.81,15,165.75,4685.82,0,5956.56,USD,Delivered,8/15/2025,Digital Wallet,Paid,EMP-00234,Pearl Harbor Freight,Oman,Sur,Air Freight,Medium,Express required
ORD-0007184,6/23/2025,CUST-00661,Individual,Kuwait,Jahra,Fashion,Shoes,19,56.66,1076.54,0.79,8.5,0,0,2273.96,0,3342,USD,Delivered,7/7/2025,Digital Wallet,Paid,EMP-00248,Hapag-Lloyd Gulf,Kuwait,Jahra,Road Transport,Low,Express required
ORD-0007185,3/12/2021,CUST-00439,Individual,Saudi Arabia,Taif,Fashion,Shoes,20,975.84,19516.8,2.81,548.42,15,2845.26,2734.84,182.24,24730.72,USD,Delivered,4/8/2021,Bank Transfer,Paid,EMP-00239,Maersk Gulf,Bahrain,Manama,Rail Freight,Medium,Express required
ORD-0007186,6/27/2022,CUST-00545,Corporate,Saudi Arabia,Khobar,Sports & Outdoors,Fishing,2742,509.47,1396966.74,13.34,186355.36,15,181591.71,364.43,8217.07,1400784.59,USD,Delivered,7/24/2022,Cash on Delivery,Paid,EMP-00216,Al Futtaim Logistics,UAE,Abu Dhabi,Sea Freight,Low,Express required
ORD-0007187,6/18/2021,CUST-00512,Small Business,Oman,Nizwa,Home & Garden,Storage,268,23.51,6300.68,4.59,289.2,5,300.57,382.7,0,6694.75,USD,Delivered,7/13/2021,Credit Card,Paid,EMP-00076,Agility Logistics,Bahrain,Manama,Sea Freight,Medium,Express required
ORD-0007189,7/21/2023,CUST-00952,E-commerce Platform,Qatar,Doha,Beauty & Health,Hair Care,20,291.99,5839.8,4.49,262.21,0,0,148.96,0,5726.55,USD,Delivered,8/18/2023,Bank Transfer,Paid,EMP-00279,Aramex,Bahrain,Hamad Town,Air Freight,Medium,Hazardous materials
ORD-0007190,7/29/2019,CUST-00927,Corporate,Qatar,Al Khor,Sports & Outdoors,Swimming Gear,3980,1227.83,4886763.4,13.87,677794.08,0,0,4413.14,11331.76,4224714.22,USD,Delivered,8/8/2019,Credit Card,Paid,EMP-00081,Arabian Shipping Co.,Bahrain,Isa Town,Road Transport,Low,Express required
ORD-0007193,8/30/2024,CUST-00678,Corporate,Bahrain,Riffa,Electronics,Tablets,976,1155.77,1128031.52,5.21,58770.44,10,106926.11,1211.67,6457.66,1183856.52,USD,Delivered,9/25/2024,Credit Card,Paid,EMP-00134,Gulf Logistics Partners,Saudi Arabia,Mecca,Sea Freight,Low,Express required
ORD-0007194,2/28/2022,CUST-00001,Corporate,Saudi Arabia,Dammam,Sports & Outdoors,Fitness Equipment,1080,364.78,393962.4,8.85,34865.67,15,53864.51,2964.79,3290.93,419216.96,USD,Delivered,3/5/2022,Credit Card,Paid,EMP-00197,Kanoo Shipping,Kuwait,Jahra,Air Freight,Low,Express required
ORD-0007195,5/30/2019,CUST-00085,Corporate,Saudi Arabia,Jubail,Beauty & Health,Skincare,536,4745.2,2543427.2,17.21,437723.82,15,315855.51,1082.07,12533.07,2435174.03,USD,Delivered,6/10/2019,Letter of Credit,Paid,EMP-00098,UPS Arabia,Saudi Arabia,Taif,Air Freight,Urgent,Express required
ORD-0007196,5/29/2020,CUST-00126,Small Business,UAE,Abu Dhabi,Fashion,Kids Clothing,16,1752.14,28034.24,3.67,1028.86,5,1350.27,2623.49,101.22,31080.36,USD,Shipped,6/2/2020,Installments,Paid,EMP-00239,CMA CGM Middle East,Saudi Arabia,Riyadh,Sea Freight,Low,Express required
ORD-0007201,6/13/2023,CUST-00477,Individual,Saudi Arabia,Medina,Beauty & Health,Personal Care,3,34.56,103.68,1.6,1.66,15,15.3,1812.75,0,1930.07,USD,Delivered,6/23/2023,Bank Transfer,Paid,EMP-00214,Kanoo Shipping,Oman,Nizwa,Sea Freight,Low,Express required
ORD-0007202,5/24/2022,CUST-00933,Individual,Saudi Arabia,Dammam,Sports & Outdoors,Camping Gear,4,515.11,2060.44,2.57,52.95,15,301.12,160.85,0,2469.46,USD,Shipped,6/2/2022,Bank Transfer,Pending,EMP-00051,DHL Gulf,UAE,Fujairah,Road Transport,Medium,Express required
ORD-0007203,11/14/2021,CUST-00455,Corporate,Bahrain,Muharraq,Automotive,Tools,1716,1499.61,2573330.76,9.05,232886.43,10,234044.43,3567.47,12786.87,2590843.1,USD,Delivered,12/4/2021,Bank Transfer,Pending,EMP-00081,MSC Arabian,Bahrain,Muharraq,Road Transport,Urgent,Express required
ORD-0007204,9/3/2023,CUST-01280,Small Business,Saudi Arabia,Mecca,Beauty & Health,Vitamins,163,184.51,30075.13,3.72,1118.79,15,4343.45,758.19,143.65,34201.63,USD,Delivered,9/28/2023,Bank Transfer,Paid,EMP-00051,GAC Logistics,UAE,Ajman,Road Transport,Medium,Express required
ORD-0007205,4/24/2023,CUST-01391,Small Business,Oman,Muscat,Home & Garden,Bedding,358,1710.02,612187.16,6.48,39669.73,5,28625.87,3052.06,5146.41,609341.77,USD,Delivered,5/18/2023,Credit Card,Paid,EMP-00225,FedEx Middle East,Saudi Arabia,Taif,Sea Freight,Medium,Express required
ORD-0007207,11/9/2023,CUST-01062,Individual,Kuwait,Salmiya,Home & Garden,Cleaning,20,107.69,2153.8,4.73,101.87,0,0,3536.47,0,5588.4,USD,Delivered,11/14/2023,Bank Transfer,Paid,EMP-00232,Agility Logistics,Qatar,Al Rayyan,Road Transport,Medium,Fragile items
ORD-0007208,1/23/2019,CUST-01113,Individual,Saudi Arabia,Khobar,Home & Garden,Lighting,18,419.77,7555.86,3.76,284.1,15,1090.76,541.61,0,8904.13,USD,Shipped,2/2/2019,Installments,Pending,EMP-00098,Gulf Logistics Partners,Kuwait,Salmiya,Sea Freight,Low,Express required
ORD-0007209,4/20/2021,CUST-01446,Small Business,Oman,Muscat,Fashion,Shoes,475,1838.57,873320.75,14.26,124535.54,5,37439.26,4297.49,1464.87,791986.83,USD,Delivered,5/2/2021,Letter of Credit,Paid,EMP-00081,Desert Express Logistics,Kuwait,Ahmadi,Express Courier,Urgent,Express required
ORD-0007210,3/9/2024,CUST-00595,Small Business,Kuwait,Jahra,Automotive,Tools,267,1283.25,342627.75,10.51,36010.18,0,0,1464.99,799.48,308882.04,USD,Returned,4/2/2024,Installments,Pending,EMP-00167,DHL Gulf,Qatar,Doha,Road Transport,High,Express required
ORD-0007212,6/22/2025,CUST-00291,Small Business,Bahrain,Isa Town,Beauty & Health,Vitamins,137,1658.91,227270.67,10.04,22817.98,10,20445.27,2019.79,1081.94,227999.69,USD,Delivered,7/21/2025,Installments,Overdue,EMP-00089,Arabian Shipping Co.,Saudi Arabia,Riyadh,Rail Freight,Low,Express required
ORD-0007213,9/15/2025,CUST-00146,Corporate,Qatar,Al Wakrah,Industrial,Tools,1552,154.98,240528.96,20.95,50390.82,0,0,3238.16,1866.87,195243.17,USD,Returned,9/28/2025,Cash on Delivery,Paid,EMP-00279,FedEx Middle East,Bahrain,Riffa,Road Transport,High,Express required
ORD-0007214,1/25/2024,CUST-01282,Small Business,Qatar,Doha,Industrial,Raw Materials,71,899.37,63855.27,7.98,5095.65,0,0,2533.69,429.2,61722.51,USD,Shipped,2/1/2024,Letter of Credit,Paid,EMP-00225,Hapag-Lloyd Gulf,Qatar,Al Khor,Air Freight,Urgent,Express required
ORD-0007216,8/28/2024,CUST-00757,E-commerce Platform,Saudi Arabia,Medina,Electronics,Power Banks,79,467.38,36923.02,14.51,5357.53,15,4734.82,2182.21,275.76,38758.28,USD,Delivered,9/16/2024,Credit Card,Paid,EMP-00103,COSCO Shipping Gulf,UAE,Ras Al Khaimah,Road Transport,Medium,Express required
ORD-0007219,11/8/2022,CUST-00698,Corporate,Bahrain,Manama,Beauty & Health,Dental Care,1947,1365.75,2659115.25,16.06,427053.91,10,223206.13,2728.18,22506.57,2480502.22,USD,Delivered,12/3/2022,Credit Card,Paid,EMP-00124,Evergreen Gulf Services,Kuwait,Hawalli,Road Transport,Urgent,Express required
ORD-0007220,1/25/2022,CUST-00053,Individual,Bahrain,Muharraq,Fashion,Sunglasses,1,143.34,143.34,1.71,2.45,10,14.09,1351.35,0,1506.33,USD,Delivered,2/16/2022,Credit Card,Paid,EMP-00206,Kanoo Shipping,UAE,Ajman,Road Transport,Medium,Express required
ORD-0007222,2/24/2021,CUST-00904,Corporate,Oman,Sohar,Automotive,Car Accessories,3140,3624.04,11379485.6,21.76,2476176.07,5,445165.48,3354.84,76113.99,9427943.84,USD,Delivered,3/6/2021,Digital Wallet,Paid,EMP-00225,UPS Arabia,Bahrain,Hamad Town,Road Transport,Medium,Express required
ORD-0007223,7/15/2020,CUST-00521,Small Business,Kuwait,Salmiya,Home & Garden,Storage,366,1976.15,723270.9,7.17,51858.52,0,0,3139.06,5767.09,680318.53,USD,Delivered,8/5/2020,Cash on Delivery,Overdue,EMP-00214,FedEx Middle East,UAE,Dubai,Sea Freight,Medium,Express required
ORD-0007224,2/19/2021,CUST-00377,Corporate,Qatar,Doha,Beauty & Health,Dental Care,2888,2762.05,7976800.4,7.27,579913.39,0,0,1260.42,29159.04,7427306.47,USD,Delivered,3/7/2021,Digital Wallet,Overdue,EMP-00242,Kanoo Shipping,Qatar,Doha,Air Freight,High,Express required
ORD-0007225,7/10/2024,CUST-00436,Corporate,Bahrain,Isa Town,Home & Garden,Garden Tools,4804,4176.28,20062849.12,24.21,4857215.77,10,1520563.34,2415.52,155173.02,16883785.23,USD,Delivered,8/5/2024,Cash on Delivery,Pending,EMP-00214,Red Sea Transport,Oman,Salalah,Road Transport,Medium,Express required
ORD-0007226,7/18/2023,CUST-01218,Individual,Kuwait,Salmiya,Automotive,Car Parts,1,282.16,282.16,2.92,8.24,0,0,3528.32,0,3802.24,USD,Returned,7/24/2023,Credit Card,Pending,EMP-00081,UPS Arabia,Bahrain,Manama,Air Freight,Medium,Express required
ORD-0007227,3/20/2025,CUST-00406,Individual,Bahrain,Riffa,Sports & Outdoors,Yoga,17,414.27,7042.59,4.06,285.93,10,675.67,322.74,0,7755.07,USD,Delivered,4/19/2025,Credit Card,Paid,EMP-00124,Aramex,Oman,Sur,Sea Freight,Medium,Bulk order
ORD-0007232,5/30/2021,CUST-01197,Individual,Oman,Salalah,Industrial,Machinery,13,764.15,9933.95,3.58,355.64,5,478.92,2988.53,0,13045.76,USD,Delivered,6/7/2021,Credit Card,Paid,EMP-00224,Maersk Gulf,Qatar,Lusail,Express Courier,High,Express required
ORD-0007233,8/17/2024,CUST-00715,Individual,Oman,Sohar,Home & Garden,Bedding,13,586.61,7625.93,1.47,112.1,5,375.69,390.85,0,8280.37,USD,Returned,8/20/2024,Cash on Delivery,Pending,EMP-00081,UPS Arabia,UAE,Ajman,Air Freight,High,Express required
ORD-0007234,12/21/2020,CUST-00355,Corporate,Bahrain,Isa Town,Home & Garden,Kitchen Appliances,1112,1285,1428920,22.77,325365.08,10,110355.49,1890.32,11727.58,1227528.31,USD,Delivered,12/25/2020,Credit Card,Paid,EMP-00279,Kanoo Shipping,UAE,Abu Dhabi,Rail Freight,Urgent,Express required
ORD-0007235,8/16/2025,CUST-01050,Corporate,Kuwait,Ahmadi,Beauty & Health,Dental Care,4432,1099.86,4874579.52,9.65,470396.92,0,0,854.07,37551.61,4442588.28,USD,Shipped,8/22/2025,Digital Wallet,Paid,EMP-00242,DHL Gulf,Kuwait,Jahra,Sea Freight,Medium,Temperature controlled
ORD-0007236,7/30/2021,CUST-00144,Corporate,Bahrain,Riffa,Industrial,Safety Equipment,491,2425.02,1190684.82,16.15,192295.6,10,99838.92,1142.86,7442.99,1106813.99,USD,Delivered,8/16/2021,Credit Card,Paid,EMP-00081,FedEx Middle East,Saudi Arabia,Dammam,Road Transport,Medium,Express required
ORD-0007238,5/12/2020,CUST-01265,Small Business,Bahrain,Isa Town,Industrial,Electrical,267,1228.79,328086.93,10.7,35105.3,10,29298.16,873.38,2005.93,325159.1,USD,Delivered,6/3/2020,Cash on Delivery,Paid,EMP-00234,FedEx Middle East,Bahrain,Riffa,Air Freight,Medium,Express required
ORD-0007239,7/6/2023,CUST-00032,Small Business,Saudi Arabia,Jeddah,Electronics,Speakers,126,1705.9,214943.4,11.48,24675.5,15,28540.18,1334.44,1130.32,221272.84,USD,Delivered,7/26/2023,Installments,Paid,EMP-00197,Hapag-Lloyd Gulf,Qatar,Al Rayyan,Sea Freight,Medium,Express required
ORD-0007241,4/17/2019,CUST-01148,Government,Saudi Arabia,Jubail,Fashion,Sportswear,3976,1983.52,7886475.52,2.23,175868.4,15,1156591.07,3010.3,67337.38,8937545.87,USD,Shipped,4/22/2019,Letter of Credit,Paid,EMP-00081,Aramex,Saudi Arabia,Riyadh,Express Courier,Medium,Express required
ORD-0007242,9/11/2019,CUST-00735,Individual,Oman,Sohar,Sports & Outdoors,Hiking Equipment,14,876.75,12274.5,4.4,540.08,5,586.72,1453.72,42.1,13816.96,USD,Delivered,10/7/2019,Digital Wallet,Pending,EMP-00224,Desert Express Logistics,Oman,Nizwa,Sea Freight,Urgent,Express required
ORD-0007244,8/21/2024,CUST-01156,Corporate,Oman,Sur,Sports & Outdoors,Fishing,3646,363.46,1325175.16,22.74,301344.83,5,51191.52,89.42,6460.19,1081571.46,USD,Delivered,9/3/2024,Credit Card,Paid,EMP-00279,UPS Arabia,Kuwait,Ahmadi,Air Freight,High,Express required
ORD-0007245,1/20/2020,CUST-00311,Small Business,Saudi Arabia,Dammam,Home & Garden,Textiles,121,274.53,33218.13,2.81,933.43,15,4842.7,1843.64,94.58,39065.62,USD,Delivered,1/27/2020,Credit Card,Paid,EMP-00224,Red Sea Transport,UAE,Sharjah,Road Transport,Medium,Express required
ORD-0007246,10/28/2023,CUST-01025,Corporate,Kuwait,Salmiya,Beauty & Health,Dental Care,268,113.76,30487.68,2.48,756.09,0,0,3645.73,120.22,33497.54,USD,Delivered,11/27/2023,Letter of Credit,Paid,EMP-00225,UPS Arabia,Kuwait,Jahra,Air Freight,High,Express required
