Inventory_ID,Warehouse_ID,Warehouse_Name,Country,City,SKU,Product_Category,Product_Name,Current_Stock,Reorder_Level,Max_Stock_Capacity,Unit_Cost_USD,Unit_Price_USD,Stock_Value_USD,Received_Date,Expiry_Date,Units_Received_YTD,Units_Shipped_YTD,Units_Returned_YTD,Stock_Turnover_Rate,Quality_Status,Storage_Zone,Shelf_Location,Batch_Number,Supplier_Name,Last_Stock_Count_Date,Stock_Count_Variance,Handler_Employee_ID,Temperature_Required,Hazardous_Class,Barcode,Weight_Per_Unit_KG,Dimensions_CM
INV-0005942,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-AUT-7978-595,Automotive,Tools,3150,202,3728,3168.68,6367.38,9981342,10/7/2025,12/5/2025,30825,7512,102,2.38,Good,B2,B2-30-2,BATCH-2021407,Euro Logistics,12/11/2025,-24,EMP-00172,Ambient,None,8.90488E+12,36.87,94x23x12
INV-0005943,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-AUT-8769-156,Automotive,Tires,5546,425,8316,3941.56,10998.1,21859891.76,3/24/2022,12/5/2025,33303,21853,643,3.94,Damaged,High Value,High Value-49-8,BATCH-2024816,Global Supply Co.,5/29/2022,29,EMP-00190,Ambient,None,8.90537E+12,34.45,37x30x10
INV-0005944,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-HOM-2482-111,Home & Garden,Cleaning,7937,146,12594,3790.42,10961.22,30084563.54,10/25/2019,12/5/2025,9663,7480,128,0.94,Recalled,B2,B2-15-2,BATCH-2024383,India Trade Center,3/13/2024,-17,EMP-00182,Ambient,None,8.90964E+12,36.05,162x40x19
INV-0005945,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-FOO-1891-173,Food & Beverage,Health Foods,735,393,3053,176.68,439.52,129859.8,4/4/2020,2/12/2021,33002,12744,448,17.34,Good,C2,C2-19-4,BATCH-2023703,Local Distributors,12/10/2024,25,EMP-00175,15-25°C,Class 9,8.90681E+12,23.04,73x15x19
INV-0005946,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-HOM-2979-657,Home & Garden,Dining,4084,476,4666,473.12,1103.01,1932222.08,10/6/2023,12/5/2025,19412,6068,176,1.49,Good,High Value,High Value-34-4,BATCH-2023991,India Trade Center,5/28/2025,31,EMP-00240,Ambient,None,8.90886E+12,73.23,85x81x22
INV-0005947,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-ELE-4077-739,Electronics,Gaming Consoles,1097,417,1265,3037.5,8019.13,3332137.5,5/25/2023,12/5/2025,31312,13795,363,12.58,Good,C2,C2-26-1,BATCH-2021279,Asia Trade Partners,8/22/2024,46,EMP-00140,Ambient,None,8.9092E+12,22.34,107x48x16
INV-0005948,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-BEA-3050-328,Beauty & Health,Skincare,3780,71,7406,2985.75,7070.15,11286135,11/22/2024,8/26/2025,13037,8180,93,2.16,Good,C2,C2-34-1,BATCH-2025557,Global Supply Co.,10/17/2025,3,EMP-00036,Ambient,Class 9,8.9024E+12,48.4,60x75x43
INV-0005949,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-FOO-6498-821,Food & Beverage,Packaged Foods,5461,56,7323,2074.71,3736.65,11329991.31,9/10/2019,12/1/2020,46039,9932,245,1.82,Good,B1,B1-8-8,BATCH-2024079,Local Distributors,7/5/2020,43,EMP-00299,15-25°C,None,8.90924E+12,47.78,47x27x41
INV-0005950,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-HOM-8582-305,Home & Garden,Bedding,6966,226,8864,2759.91,7322.83,19225533.06,4/1/2021,12/5/2025,37929,5426,180,0.78,Good,D1,D1-44-8,BATCH-2024397,Gulf Manufacturing,12/7/2025,4,EMP-00290,Ambient,None,8.90299E+12,34.3,61x90x43
INV-0005951,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-FOO-6415-493,Food & Beverage,Confectionery,4977,474,5396,330.32,809.08,1644002.64,3/21/2024,9/11/2025,41656,15468,196,3.11,Expired,A1,A1-28-4,BATCH-2023501,Euro Logistics,12/2/2025,10,EMP-00175,2-8°C,None,8.90906E+12,74.99,194x89x9
INV-0005952,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-BEA-9010-424,Beauty & Health,Hair Care,6423,124,6919,371.53,1057.13,2386337.19,1/4/2019,7/20/2020,4373,3759,99,0.59,Good,Cold Zone,Cold Zone-16-3,BATCH-2025845,Local Distributors,11/24/2022,45,EMP-00190,Frozen,None,8.90877E+12,77.19,87x60x7
INV-0005953,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-AUT-9225-202,Automotive,Car Accessories,3463,377,5685,3004.3,7443.9,10403890.9,9/2/2020,12/5/2025,27581,12940,94,3.74,Good,A2,A2-46-9,BATCH-2024872,Asia Trade Partners,9/20/2022,27,EMP-00020,Ambient,None,8.90119E+12,28.98,187x92x30
INV-0005954,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-HOM-3421-393,Home & Garden,Decor,142,59,3405,4161.48,10556.92,590930.16,12/17/2025,12/5/2025,6539,5689,179,40.06,Damaged,B1,B1-28-3,BATCH-2020405,Local Distributors,12/22/2025,-15,EMP-00135,Ambient,None,8.90765E+12,7.23,181x86x40
INV-0005955,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-FOO-9197-448,Food & Beverage,Beverages,8957,283,13953,1511.97,2105.64,13542715.29,12/26/2025,12/31/2025,29760,17848,796,1.99,Good,B1,B1-30-5,BATCH-2019759,Euro Logistics,12/31/2025,-44,EMP-00190,15-25°C,None,8.90497E+12,55.97,187x84x8
INV-0005956,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-IND-9572-348,Industrial,Raw Materials,8814,113,9917,1789.22,2451.27,15770185.08,8/31/2019,12/5/2025,41076,2112,61,0.24,Good,B1,B1-7-10,BATCH-2022602,India Trade Center,9/2/2022,23,EMP-00184,Ambient,None,8.90765E+12,90.88,21x14x41
INV-0005957,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-SPO-5030-193,Sports & Outdoors,Running,636,429,3797,2474.18,4463.48,1573578.48,8/11/2019,12/5/2025,36649,4739,95,7.45,Good,A1,A1-13-10,BATCH-2019361,Euro Logistics,12/31/2024,-28,EMP-00252,Ambient,None,8.90633E+12,53.58,126x85x46
INV-0005958,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-IND-2679-593,Industrial,Packaging,5314,203,6181,4494.77,11489.84,23885207.78,4/15/2023,12/5/2025,23119,8902,192,1.68,Good,C2,C2-25-1,BATCH-2024851,Turkey Logistics,11/21/2023,-30,EMP-00252,Ambient,Class 6,8.90433E+12,75.55,134x77x12
INV-0005959,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-SPO-4779-789,Sports & Outdoors,Fishing,6094,233,10700,4555.08,6116.4,27758657.52,12/8/2024,12/5/2025,40525,27207,919,4.46,Good,High Value,High Value-45-5,BATCH-2023891,China Export Hub,9/19/2025,16,EMP-00046,Ambient,None,8.90441E+12,14.69,168x19x42
INV-0005960,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-BEA-3270-334,Beauty & Health,Body Care,9987,452,11880,3050.24,4279.36,30462746.88,2/11/2021,9/5/2022,16261,4746,200,0.48,Damaged,C2,C2-1-2,BATCH-2024413,Global Supply Co.,10/3/2021,49,EMP-00162,Frozen,None,8.9039E+12,56.05,14x27x30
INV-0005961,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-IND-4386-388,Industrial,Measuring,6718,119,8037,1550.59,3790.39,10416863.62,9/7/2024,12/5/2025,32823,133,1,0.02,Good,D1,D1-49-7,BATCH-2025279,Gulf Manufacturing,5/29/2025,-37,EMP-00274,Ambient,None,8.90826E+12,9.2,138x96x23
INV-0005962,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-AUT-5013-566,Automotive,Tires,8769,229,13182,4619.8,11529.17,40511026.2,2/4/2022,12/5/2025,31804,15666,710,1.79,Good,High Value,High Value-4-6,BATCH-2025811,India Trade Center,7/29/2022,0,EMP-00058,Ambient,None,8.90951E+12,54.96,143x91x12
INV-0005963,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-BEA-7178-214,Beauty & Health,Vitamins,4764,372,5335,609.4,1019.88,2903181.6,6/25/2021,1/18/2022,6389,1634,28,0.34,Damaged,High Value,High Value-22-7,BATCH-2022038,Euro Logistics,3/20/2025,-32,EMP-00162,-20°C,Class 6,8.90217E+12,82.91,138x88x6
INV-0005964,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-FAS-3011-150,Fashion,Sportswear,4473,186,7240,419.69,1031.52,1877273.37,1/31/2024,12/5/2025,26727,8529,332,1.91,Good,C1,C1-44-2,BATCH-2024518,Local Distributors,7/26/2024,19,EMP-00294,Ambient,None,8.90749E+12,28.36,33x41x20
INV-0005965,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-HOM-1521-494,Home & Garden,Furniture,6383,284,6996,3665.15,4974.29,23394652.45,6/1/2021,12/5/2025,42442,14079,579,2.21,Good,B2,B2-26-7,BATCH-2020279,China Export Hub,1/17/2022,40,EMP-00014,Ambient,None,8.90685E+12,27.77,172x65x45
INV-0005966,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-BEA-4157-245,Beauty & Health,Vitamins,1849,99,6380,3647.78,9426.41,6744745.22,8/30/2025,12/31/2025,31895,26187,703,14.16,Damaged,B2,B2-19-4,BATCH-2025224,Gulf Manufacturing,9/10/2025,28,EMP-00190,Frozen,Class 6,8.90619E+12,76.51,67x49x46
INV-0005967,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-AUT-9308-594,Automotive,Car Care,4508,344,7589,3381.17,8571.68,15242314.36,1/31/2025,12/5/2025,1906,54,1,0.01,Good,B2,B2-20-4,BATCH-2022695,China Export Hub,8/24/2025,3,EMP-00018,Ambient,Class 8,8.90504E+12,15.88,152x46x47
INV-0005968,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-HOM-3725-853,Home & Garden,Storage,2251,303,6736,2879.03,8560.08,6480696.53,11/18/2024,12/5/2025,12669,8101,15,3.6,Quarantine,Cold Zone,Cold Zone-24-2,BATCH-2020829,China Export Hub,5/4/2025,-45,EMP-00058,Ambient,None,8.90653E+12,89.11,77x99x16
INV-0005969,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-IND-5143-358,Industrial,Measuring,4171,411,6362,1956.19,5481.78,8159268.49,8/19/2025,12/5/2025,21201,12930,458,3.1,Good,B1,B1-13-2,BATCH-2024345,Turkey Logistics,9/19/2025,16,EMP-00036,Ambient,None,8.90665E+12,57.44,111x56x20
INV-0005970,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-FOO-1806-180,Food & Beverage,Frozen Foods,662,347,4890,3360.18,7385.15,2224439.16,11/15/2024,9/19/2025,36631,12082,596,18.25,Good,A1,A1-18-5,BATCH-2024639,India Trade Center,5/8/2025,32,EMP-00284,Frozen,None,8.90877E+12,14.02,167x38x5
INV-0005971,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-IND-1371-818,Industrial,Measuring,4070,466,6097,4576.68,10057.09,18627087.6,4/23/2020,12/5/2025,30003,23095,458,5.67,Damaged,B2,B2-33-8,BATCH-2024789,Euro Logistics,1/13/2022,-18,EMP-00290,Ambient,None,8.90135E+12,38.21,125x75x15
INV-0005972,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-FAS-8453-903,Fashion,Men Clothing,3742,270,7923,4866.37,11754.8,18209956.54,3/7/2025,12/5/2025,36979,31836,1276,8.51,Good,Hazmat Zone,Hazmat Zone-40-1,BATCH-2025270,Gulf Manufacturing,10/23/2025,-11,EMP-00174,Ambient,None,8.90745E+12,9.35,83x8x35
INV-0005973,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-HOM-5320-775,Home & Garden,Lighting,4886,328,7413,1471.77,3727.35,7191068.22,1/24/2021,12/5/2025,38998,17239,677,3.53,Good,D1,D1-28-7,BATCH-2022413,India Trade Center,4/25/2025,-22,EMP-00082,Ambient,None,8.90444E+12,37.1,157x38x10
INV-0005974,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-AUT-3880-874,Automotive,Oils,4032,172,7103,94.51,268.73,381064.32,1/14/2023,12/5/2025,37168,21877,594,5.43,Good,Hazmat Zone,Hazmat Zone-22-10,BATCH-2019707,Euro Logistics,9/27/2023,12,EMP-00014,Ambient,None,8.90241E+12,49.63,86x75x38
INV-0005975,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-AUT-5349-966,Automotive,Lighting,2286,51,6624,581.63,921.59,1329606.18,1/13/2019,12/5/2025,22687,15988,44,6.99,Good,Cold Zone,Cold Zone-12-9,BATCH-2021676,Asia Trade Partners,9/22/2025,39,EMP-00294,Ambient,None,8.90679E+12,81.13,95x45x24
INV-0005976,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-HOM-7847-948,Home & Garden,Bedding,8456,394,11443,3529.43,4484.88,29844860.08,10/31/2023,12/5/2025,15305,11823,474,1.4,Damaged,Cold Zone,Cold Zone-18-6,BATCH-2025182,China Export Hub,12/27/2023,19,EMP-00299,Ambient,None,8.90408E+12,80.01,61x21x5
INV-0005977,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-AUT-3062-412,Automotive,Car Parts,3143,188,5557,4497.21,8390.79,14134731.03,2/6/2020,12/5/2025,2835,1839,69,0.59,Quarantine,B1,B1-33-4,BATCH-2024361,Gulf Manufacturing,2/22/2023,-28,EMP-00036,Ambient,None,8.90504E+12,96.64,161x71x22
INV-0005978,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-BEA-5859-350,Beauty & Health,Hair Care,5201,357,6935,2070.57,3475.38,10769034.57,9/4/2022,5/13/2024,16779,12447,502,2.39,Good,Cold Zone,Cold Zone-38-10,BATCH-2021516,India Trade Center,6/25/2023,45,EMP-00046,Frozen,None,8.90296E+12,13.48,124x67x21
INV-0005979,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-HOM-6915-796,Home & Garden,Garden Tools,1868,245,2328,2299.99,4517.32,4296381.32,8/8/2020,12/5/2025,7754,1651,23,0.88,Good,B1,B1-34-6,BATCH-2019501,Gulf Manufacturing,4/21/2022,-25,EMP-00046,Ambient,None,8.90792E+12,8.64,14x63x30
INV-0005980,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-ELE-4268-925,Electronics,Tablets,5138,214,8941,4714.65,11748.54,24223871.7,8/29/2025,12/5/2025,13829,12777,89,2.49,Good,C2,C2-28-8,BATCH-2024269,India Trade Center,9/22/2025,46,EMP-00135,Ambient,None,8.90924E+12,16.74,189x57x46
INV-0005981,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-BEA-5327-701,Beauty & Health,Medical Devices,9324,418,13348,2762.58,6953.14,25758295.92,8/24/2022,12/13/2023,37786,12264,175,1.32,Good,High Value,High Value-45-7,BATCH-2021969,Local Distributors,11/20/2025,24,EMP-00190,2-8°C,None,8.90737E+12,38.22,103x68x5
INV-0005982,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-FOO-1210-854,Food & Beverage,Bakery,9803,169,10035,2133.57,3842.96,20915386.71,2/16/2019,1/12/2020,43215,10041,225,1.02,Good,C1,C1-14-4,BATCH-2020767,India Trade Center,6/18/2023,3,EMP-00290,2-8°C,None,8.90975E+12,52.11,48x87x20
INV-0005983,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-SPO-1939-607,Sports & Outdoors,Running,5398,255,9734,4858.97,13864.83,26228720.06,10/2/2022,12/5/2025,23466,5538,171,1.03,Good,High Value,High Value-41-2,BATCH-2025580,Gulf Manufacturing,4/21/2025,-49,EMP-00174,Ambient,None,8.90271E+12,70.54,21x13x42
INV-0005984,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-FOO-6621-984,Food & Beverage,Spices,7233,208,10095,2067.5,4459.68,14954227.5,12/12/2021,11/4/2022,6598,637,25,0.09,Good,C1,C1-46-5,BATCH-2020371,China Export Hub,9/22/2024,36,EMP-00060,Ambient,None,8.9089E+12,62.48,166x16x41
INV-0005985,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-BEA-1219-197,Beauty & Health,Vitamins,1073,263,6030,755.53,1137.7,810683.69,12/27/2024,11/14/2025,20906,8882,203,8.28,Good,Cold Zone,Cold Zone-9-9,BATCH-2020231,Global Supply Co.,7/19/2025,14,EMP-00174,15-25°C,None,8.90941E+12,53.41,186x34x25
INV-0005986,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-BEA-1006-943,Beauty & Health,Skincare,7760,422,8430,3431.97,8908.79,26632087.2,6/22/2019,8/4/2020,26414,7521,210,0.97,Good,B2,B2-39-6,BATCH-2020517,China Export Hub,4/19/2022,-48,EMP-00294,Frozen,None,8.90325E+12,0.29,62x69x11
INV-0005987,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-HOM-6664-770,Home & Garden,Textiles,5723,87,9864,2593.04,7239.3,14839967.92,10/29/2021,12/5/2025,6801,5258,244,0.92,Good,B2,B2-42-8,BATCH-2021533,Turkey Logistics,7/21/2025,31,EMP-00294,Ambient,None,8.90731E+12,6.34,56x10x40
INV-0005988,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-FAS-3086-361,Fashion,Sunglasses,8011,429,12275,4655.33,7103.31,37293848.63,7/20/2024,12/5/2025,17561,5677,82,0.71,Good,B2,B2-33-7,BATCH-2022540,Turkey Logistics,1/8/2025,30,EMP-00252,Ambient,None,8.9046E+12,86.55,31x40x17
INV-0005989,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-HOM-7802-943,Home & Garden,Bedding,3648,359,7441,1487.98,4143.52,5428151.04,3/3/2020,12/5/2025,45115,36607,1463,10.03,Good,Hazmat Zone,Hazmat Zone-46-2,BATCH-2019816,India Trade Center,11/28/2020,-18,EMP-00140,Ambient,None,8.90429E+12,79.99,26x95x35
INV-0005990,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-HOM-8179-731,Home & Garden,Lighting,9553,193,14007,4283.19,11298.52,40917314.07,12/3/2025,12/5/2025,25176,8638,148,0.9,Good,C2,C2-12-10,BATCH-2025497,Turkey Logistics,12/10/2025,43,EMP-00175,Ambient,None,8.90407E+12,52.86,67x67x5
INV-0005991,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-AUT-6210-622,Automotive,Car Accessories,8842,118,11221,2102.21,5819.83,18587740.82,12/9/2021,12/5/2025,34345,32731,1149,3.7,Good,Cold Zone,Cold Zone-44-1,BATCH-2025593,Asia Trade Partners,8/19/2025,33,EMP-00036,Ambient,None,8.90465E+12,52.03,24x62x27
INV-0005992,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-HOM-9274-785,Home & Garden,Storage,1021,297,2569,1592.19,3920.02,1625625.99,7/26/2025,12/5/2025,45640,40002,472,39.18,Damaged,C1,C1-28-7,BATCH-2022933,India Trade Center,11/14/2025,43,EMP-00252,Ambient,None,8.90734E+12,41.16,58x50x20
INV-0005993,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-IND-8095-338,Industrial,Plumbing,2885,335,4204,1007.22,1469.93,2905829.7,7/20/2019,12/5/2025,35111,15255,435,5.29,Good,Hazmat Zone,Hazmat Zone-49-6,BATCH-2022759,Asia Trade Partners,3/5/2024,-14,EMP-00252,Ambient,None,8.90224E+12,67.83,134x19x23
INV-0005994,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-FOO-2342-351,Food & Beverage,Snacks,1366,498,2350,199.1,375.38,271970.6,6/3/2022,12/21/2022,34001,33618,1344,24.61,Expired,D1,D1-17-8,BATCH-2023037,Euro Logistics,5/24/2023,1,EMP-00020,-20°C,None,8.90366E+12,38.94,141x72x41
INV-0005995,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-FAS-8658-733,Fashion,Accessories,5929,350,8299,2189.43,3708.19,12981130.47,9/27/2024,12/5/2025,16162,1435,16,0.24,Good,High Value,High Value-6-2,BATCH-2023519,Global Supply Co.,3/20/2025,49,EMP-00046,Ambient,None,8.9096E+12,14.72,48x77x16
INV-0005996,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-BEA-1119-417,Beauty & Health,Dental Care,3212,121,5808,145.77,262.51,468213.24,1/4/2020,10/22/2021,13928,3418,56,1.06,Good,A1,A1-17-5,BATCH-2022756,Gulf Manufacturing,9/4/2024,-31,EMP-00036,2-8°C,None,8.9029E+12,75.24,63x96x24
INV-0005997,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-BEA-8947-387,Beauty & Health,Skincare,8177,152,9066,2557.39,3629.37,20911778.03,12/20/2020,9/5/2021,4957,1257,60,0.15,Good,Cold Zone,Cold Zone-23-8,BATCH-2019202,Global Supply Co.,11/21/2023,45,EMP-00240,15-25°C,None,8.90625E+12,19.64,200x10x48
INV-0005998,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-HOM-9543-943,Home & Garden,Textiles,5894,306,10322,1337.15,2366.99,7881162.1,8/14/2021,12/5/2025,1487,798,0,0.14,Good,A2,A2-3-2,BATCH-2024395,Global Supply Co.,11/4/2025,2,EMP-00240,Ambient,None,8.9081E+12,67.16,196x60x37
INV-0005999,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-HOM-7423-274,Home & Garden,Storage,4868,53,8262,2493.24,4596.86,12137092.32,4/23/2021,12/5/2025,13477,7222,68,1.48,Good,C1,C1-30-2,BATCH-2024189,Local Distributors,12/1/2025,49,EMP-00036,Ambient,None,8.90658E+12,12.36,25x64x45
INV-0006000,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-SPO-7008-881,Sports & Outdoors,Bicycles,5176,384,8725,3091.89,4001.34,16003622.64,1/28/2025,12/5/2025,5778,2430,29,0.47,Good,A2,A2-47-5,BATCH-2020937,Euro Logistics,2/20/2025,37,EMP-00018,Ambient,None,8.90697E+12,0.48,156x78x45
INV-0006001,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-SPO-1407-953,Sports & Outdoors,Running,6471,442,11330,2389.18,6125.34,15460383.78,2/15/2022,12/5/2025,26527,18790,331,2.9,Good,B1,B1-7-1,BATCH-2024817,Euro Logistics,10/26/2023,7,EMP-00082,Ambient,None,8.90388E+12,73.33,197x45x8
INV-0006002,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-FAS-2534-895,Fashion,Accessories,9202,398,11032,3411.25,4150.9,31390322.5,10/18/2025,12/5/2025,5902,4193,101,0.46,Good,High Value,High Value-29-6,BATCH-2025817,Gulf Manufacturing,11/29/2025,-42,EMP-00185,Ambient,None,8.90391E+12,38.66,82x71x21
INV-0006003,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-IND-5677-137,Industrial,Measuring,6622,206,9323,2838.29,4741.5,18795156.38,5/12/2020,12/5/2025,6183,751,6,0.11,Good,A1,A1-19-6,BATCH-2020545,Asia Trade Partners,6/25/2025,38,EMP-00190,Ambient,None,8.9077E+12,8.91,34x54x37
INV-0006004,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-SPO-2392-727,Sports & Outdoors,Bicycles,2093,301,4490,525.52,967.42,1099913.36,8/1/2025,12/5/2025,19603,14171,634,6.77,Good,A1,A1-19-2,BATCH-2025844,Asia Trade Partners,11/8/2025,30,EMP-00244,Ambient,None,8.90964E+12,36.48,181x45x32
INV-0006005,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-IND-4740-429,Industrial,Packaging,2887,470,6766,1882.08,2494.92,5433564.96,11/4/2023,12/5/2025,49308,44859,1259,15.54,Good,D1,D1-45-5,BATCH-2025434,Gulf Manufacturing,1/28/2024,43,EMP-00294,Ambient,None,8.90857E+12,29.52,41x15x46
INV-0006006,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-AUT-4445-409,Automotive,Lighting,5414,368,10018,795.94,1266.45,4309219.16,11/29/2019,12/5/2025,40929,21373,578,3.95,Damaged,A1,A1-1-7,BATCH-2025970,India Trade Center,6/1/2022,-2,EMP-00252,Ambient,None,8.90426E+12,36.87,174x76x8
INV-0006007,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-AUT-7955-410,Automotive,Lighting,8213,446,10556,3855.58,8508.3,31665878.54,1/1/2021,12/5/2025,40135,6051,176,0.74,Good,High Value,High Value-18-8,BATCH-2023786,India Trade Center,8/13/2025,-41,EMP-00175,Ambient,None,8.90998E+12,71.97,75x29x5
INV-0006008,WH-012,CNF Al Khor Distribution Center,Qatar,Al Khor,SKU-IND-5523-676,Industrial,Measuring,1046,226,4730,2381.31,5972.13,2490850.26,1/31/2024,12/5/2025,20621,203,8,0.19,Damaged,C1,C1-11-1,BATCH-2021433,China Export Hub,9/12/2025,-44,EMP-00162,Ambient,None,8.90101E+12,6.76,47x42x20
INV-0006009,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-IND-6022-814,Industrial,Plumbing,6834,335,9677,4917.03,8099.21,33602983.02,11/2/2022,12/5/2025,21875,16191,465,2.37,Good,C2,C2-40-6,BATCH-2024994,China Export Hub,12/19/2022,-12,EMP-00190,Ambient,None,8.90817E+12,52.26,162x71x41
INV-0006010,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-FAS-8318-380,Fashion,Watches,3295,143,5663,3180.22,6470.3,10478824.9,1/24/2022,12/5/2025,38025,25077,781,7.61,Good,B1,B1-26-2,BATCH-2020861,Euro Logistics,8/2/2022,-2,EMP-00014,Ambient,None,8.90759E+12,68.85,56x96x43
INV-0006011,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-HOM-5990-601,Home & Garden,Furniture,6128,347,9144,1684.76,3106.75,10324209.28,3/12/2021,12/5/2025,36960,18628,26,3.04,Good,High Value,High Value-45-1,BATCH-2020749,Turkey Logistics,3/2/2023,46,EMP-00294,Ambient,Class 3,8.90839E+12,8.83,55x90x26
INV-0006012,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-IND-9419-219,Industrial,Machinery,3429,261,5493,2926.32,4065.57,10034351.28,10/5/2021,12/5/2025,42712,33101,935,9.65,Good,A2,A2-21-8,BATCH-2023818,Gulf Manufacturing,3/28/2025,12,EMP-00252,Ambient,Class 5,8.90147E+12,33.05,149x41x18
INV-0006013,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-SPO-3201-688,Sports & Outdoors,Yoga,9730,158,11467,3084.74,8273.66,30014520.2,5/27/2022,12/5/2025,49316,19933,403,2.05,Good,Hazmat Zone,Hazmat Zone-12-2,BATCH-2025776,India Trade Center,7/29/2022,27,EMP-00182,Ambient,None,8.90939E+12,11.49,78x12x35
INV-0006014,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-FOO-2806-173,Food & Beverage,Organic Foods,3937,74,8778,1523.23,2592.88,5996956.51,5/1/2021,11/27/2022,34722,5565,87,1.41,Good,C2,C2-32-5,BATCH-2021740,Asia Trade Partners,7/23/2023,25,EMP-00127,Ambient,None,8.90236E+12,18.26,173x88x31
